time,open,high,low,close,volume
2023-09-11 09:15:00,16.78,16.78,16.7,16.7,181800
2023-09-11 09:20:00,16.7,16.7,16.66,16.7,53500
2023-09-11 09:25:00,16.7,16.7,16.66,16.66,36600
2023-09-11 09:30:00,16.66,16.7,16.62,16.66,67000
2023-09-11 09:35:00,16.66,16.7,16.66,16.66,43200
2023-09-11 09:40:00,16.66,16.7,16.66,16.7,61400
2023-09-11 09:45:00,16.7,16.7,16.66,16.7,59100
2023-09-11 09:50:00,16.7,16.7,16.66,16.7,28400
2023-09-11 09:55:00,16.66,16.7,16.66,16.66,56300
2023-09-11 10:00:00,16.66,16.66,16.66,16.66,93400
2023-09-11 10:05:00,16.66,16.66,16.58,16.58,327500
2023-09-11 10:10:00,16.58,16.62,16.58,16.62,29900
2023-09-11 10:15:00,16.58,16.58,16.54,16.58,52000
2023-09-11 10:20:00,16.58,16.58,16.54,16.58,69900
2023-09-11 10:25:00,16.58,16.62,16.58,16.62,66800
2023-09-11 10:30:00,16.62,16.62,16.58,16.62,26100
2023-09-11 10:35:00,16.62,16.62,16.58,16.58,42600
2023-09-11 10:40:00,16.58,16.62,16.58,16.62,21300
2023-09-11 10:45:00,16.58,16.62,16.58,16.62,7500
2023-09-11 10:50:00,16.62,16.62,16.58,16.62,37400
2023-09-11 10:55:00,16.62,16.62,16.58,16.58,65500
2023-09-11 11:00:00,16.58,16.62,16.58,16.62,37400
2023-09-11 11:05:00,16.62,16.62,16.62,16.62,40300
2023-09-11 11:10:00,16.58,16.62,16.58,16.58,123700
2023-09-11 11:15:00,16.58,16.58,16.54,16.58,23700
2023-09-11 11:20:00,16.54,16.58,16.54,16.58,44500
2023-09-11 11:25:00,16.62,16.62,16.58,16.58,20200
2023-09-11 13:00:00,16.58,16.58,16.58,16.58,93300
2023-09-11 13:05:00,16.58,16.58,16.54,16.54,20200
2023-09-11 13:10:00,16.54,16.58,16.54,16.54,341800
2023-09-11 13:15:00,16.54,16.58,16.5,16.54,81900
2023-09-11 13:20:00,16.54,16.54,16.5,16.5,321900
2023-09-11 13:25:00,16.46,16.46,16.46,16.46,133700
2023-09-11 13:30:00,16.46,16.54,16.46,16.54,339400
2023-09-11 13:35:00,16.58,16.58,16.5,16.5,55400
2023-09-11 13:40:00,16.5,16.5,16.46,16.5,179900
2023-09-11 13:45:00,16.5,16.5,16.46,16.5,72200
2023-09-11 13:50:00,16.5,16.54,16.5,16.54,57100
2023-09-11 13:55:00,16.54,16.54,16.46,16.5,178300
2023-09-11 14:00:00,16.5,16.5,16.46,16.46,30500
2023-09-11 14:05:00,16.46,16.46,16.38,16.38,318900
2023-09-11 14:10:00,16.38,16.46,16.34,16.46,251400
2023-09-11 14:15:00,16.42,16.46,16.38,16.42,166500
2023-09-11 14:20:00,16.42,16.46,16.34,16.38,146200
2023-09-11 14:25:00,16.34,16.38,16.34,16.38,293700
2023-09-11 14:30:00,16.38,16.38,16.38,16.38,300
2023-09-11 14:45:00,16.3,16.3,16.3,16.3,497400
2023-09-12 09:15:00,16.3,16.34,16.26,16.3,101300
2023-09-12 09:20:00,16.34,16.34,16.3,16.34,38100
2023-09-12 09:25:00,16.34,16.34,16.26,16.26,184600
2023-09-12 09:30:00,16.26,16.26,16.22,16.26,113100
2023-09-12 09:35:00,16.26,16.34,16.26,16.34,136400
2023-09-12 09:40:00,16.34,16.34,16.3,16.34,31300
2023-09-12 09:45:00,16.34,16.34,16.3,16.3,57500
2023-09-12 09:50:00,16.3,16.3,16.26,16.26,33300
2023-09-12 09:55:00,16.3,16.3,16.26,16.3,123000
2023-09-12 10:00:00,16.3,16.3,16.26,16.26,34400
2023-09-12 10:05:00,16.26,16.3,16.26,16.3,26200
2023-09-12 10:10:00,16.3,16.34,16.3,16.34,4700
2023-09-12 10:15:00,16.34,16.34,16.26,16.3,68700
2023-09-12 10:20:00,16.3,16.3,16.26,16.3,14100
