time,open,high,low,close,volume
2023-09-11 09:15:00,59.93,60.13,59.93,60.13,35600
2023-09-11 09:20:00,60.13,60.13,60.07,60.07,8900
2023-09-11 09:25:00,60.13,60.13,60.07,60.13,5700
2023-09-11 09:30:00,60.13,60.13,60.07,60.07,19600
2023-09-11 09:35:00,60.07,60.13,60.07,60.13,19400
2023-09-11 09:40:00,60.13,60.2,60.13,60.2,12300
2023-09-11 09:45:00,60.2,60.2,60.13,60.2,30300
2023-09-11 09:50:00,60.2,60.2,60.13,60.13,65700
2023-09-11 09:55:00,60.13,60.2,60.13,60.13,42700
2023-09-11 10:00:00,60.13,60.2,60.13,60.13,9500
2023-09-11 10:05:00,60.13,60.2,60.13,60.13,36400
2023-09-11 10:10:00,60.13,60.13,60.07,60.13,8700
2023-09-11 10:15:00,60.13,60.13,60.07,60.07,12300
2023-09-11 10:20:00,60.07,60.13,60.07,60.13,7600
2023-09-11 10:25:00,60.13,60.13,60.07,60.07,26800
2023-09-11 10:30:00,60.13,60.13,60.07,60.07,51300
2023-09-11 10:35:00,60.07,60.07,60.0,60.0,14800
2023-09-11 10:40:00,60.0,60.07,60.0,60.0,25500
2023-09-11 10:45:00,60.0,60.0,60.0,60.0,10200
2023-09-11 10:50:00,60.0,60.07,60.0,60.0,14600
2023-09-11 10:55:00,60.0,60.07,60.0,60.07,13800
2023-09-11 11:00:00,60.07,60.07,60.0,60.07,6400
2023-09-11 11:05:00,60.0,60.07,60.0,60.0,14900
2023-09-11 11:10:00,60.07,60.07,60.0,60.0,43300
2023-09-11 11:15:00,60.07,60.07,60.0,60.07,15700
2023-09-11 11:20:00,60.07,60.07,60.0,60.0,14400
2023-09-11 11:25:00,60.07,60.07,60.0,60.0,8200
2023-09-11 13:00:00,60.07,60.07,60.0,60.07,50800
2023-09-11 13:05:00,60.0,60.07,60.0,60.0,16600
2023-09-11 13:10:00,60.07,60.07,60.0,60.0,17000
2023-09-11 13:15:00,60.0,60.0,59.93,59.93,51800
2023-09-11 13:20:00,59.93,60.0,59.87,59.93,53700
2023-09-11 13:25:00,59.87,59.93,59.73,59.8,28800
2023-09-11 13:30:00,59.8,59.93,59.8,59.87,33400
2023-09-11 13:35:00,59.87,59.87,59.73,59.8,35600
2023-09-11 13:40:00,59.8,59.87,59.8,59.87,25400
2023-09-11 13:45:00,59.8,59.87,59.73,59.73,38400
2023-09-11 13:50:00,59.73,59.87,59.6,59.6,37100
2023-09-11 13:55:00,59.73,59.73,59.53,59.53,56700
2023-09-11 14:00:00,59.53,59.53,59.13,59.2,119000
